SNOMED;Diagnóstico;Topografia;DesProcedimento;CID_Preditos;Metodo_Utilizado;Status_Regra;CID;Descrição CID;Classificação Final (2025)
M-94713;Medulloblastoma, desmoplastic/nodular;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C717;Neoplasia maligna do tronco cerebral;CR Tumores do Sistema Nervoso Central
M-94743;Medulloblastoma, large cell;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-94743;Medulloblastoma, large cell/anaplastic;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C717;Neoplasia maligna do tronco cerebral;CR Tumores do Sistema Nervoso Central
M-94713;Medulloblastoma, nodular;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-94773;Medulloblastoma, non-WNT/non-SHH;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-94703;Medulloblastoma, NOS;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C717;Neoplasia maligna do tronco cerebral;CR Tumores do Sistema Nervoso Central
M-94763;Medulloblastoma, SHH-activated and TP53-mutant;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-94713;Medulloblastoma, SHH-activated and TP53-wildtype;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C716;Neoplasia maligna do cerebelo;CR Tumores do Sistema Nervoso Central
M-94713;Medulloblastoma, with extensive nodularity;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C71;Neoplasia maligna do encéfalo;CR Tumores do Sistema Nervoso Central
M-94753;Medulloblastoma, WNT-activated;cerebelo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C716;Neoplasia maligna do cerebelo;CR Tumores do Sistema Nervoso Central
M-95010;Medulloepithelioma, benign;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-95013;Medulloepithelioma, NOS;topografia: olho;Não informado;Nenhum_CID_encontrado;REGRA;Tumores da Cabeça e Pescoço;C69;Neoplasia maligna do olho e anexos;CR Tumores da Cabeça e Pescoço
M-95020;Medulloepithelioma, teratoid, Benign;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-95023;Medulloepithelioma, teratoid, Malignant;tumor neuroendócrino;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-95023;Medulloepithelioma, teratoid, Malignant;neuroblastoma;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-87200;Melanocytic naevus;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-87260;Melanocytoma of the eyeball, Benign;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-87260;Melanocytoma, NOS;tumores_mesenquimatosos_pulmão;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C49;Neoplasia Maligna do Tecido Conjuntivo e de Outros Tecidos Moles;CR Sarcomas e Tumores Ósseos
M-87280;Melanocytosis, diffuse;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-87280;Melanocytosis, meningeal;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-87280;Melanocytosis, meningeal;Tumor de células melanocíticas;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C696;Neoplasia maligna da órbita;CR Tumores da Cabeça e Pescoço
M-87280;Melanocytosis, NOS;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-87803;Melanoma arising from blue naevus;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma arising from dysplastic naevus;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87613;Melanoma arising in a giant congenital naevus;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87403;Melanoma in junctional naevus;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87202;Melanoma in situ;pele;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;D03;Melanoma in situ;CR Tumores Cutâneos
M-87733;Melanoma of uvea, spindle cell type A;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87743;Melanoma of uvea, spindle cell type B;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87443;Melanoma, acral-lentiginous;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87303;Melanoma, amelanotic;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87202;Melanoma, Clark level 1;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-87453;Melanoma, desmoplastic (neurotropic);Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87713;Melanoma, epithelioid cell;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87423;Melanoma, lentigo maligna;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma, meningeal;meninge;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C70;Neoplasia maligna das meninges;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C70;Neoplasia maligna das meninges;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C710;Neoplasia maligna do cérebro, exceto lobos e ventrículos;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C719;Neoplasia maligna do encéfalo, não especificado;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C72;Neoplasia maligna da medula espinhal, dos nervos cranianos e de outras partes do sistema nervoso central;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C720;Neoplasia maligna da medula espinhal;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C721;Neoplasia maligna da cauda eqüina;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C722;Neoplasia maligna do nervo olfativo;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C723;Neoplasia maligna do nervo óptico;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C724;Neoplasia maligna do nervo acústico;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C725;Neoplasia maligna de outros nervos cranianos e os não especificados;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C728;Neoplasia maligna do encéfalo e de outras partes do sistema nervoso central com lesão invasiva;CR Tumores do Sistema Nervoso Central
M-87203;Melanoma, meningeal;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C729;Neoplasia maligna do sistema nervoso central, não especificado;CR Tumores do Sistema Nervoso Central
M-87703;Melanoma, mixed epithelioid and spindle cell;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma, mucosal;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma, naevoid;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87213;Melanoma, nodular;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma, NOS, Malignant;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87433;Melanoma, pagetoid;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87233;Melanoma, regressing;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87723;Melanoma, spindle cell NOS;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87203;Melanoma, spitzoid;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores Cutâneos;C43;Melanoma maligno da pele;CR Tumores Cutâneos
M-87433;Melanoma, superficial spreading (SSM);Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;Tumores cutâneos;;;
M-87422;Melanosis, Dubreuilh's;Nenhuma_topografia_encontrada;Não informado;Nenhum_CID_encontrado;REGRA;IN SITU;;;
M-87280;Melanosis, NOS;Muitas_topografias_possiveis;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-95403;Melanotic MPNST;melanoma maligno da bainha do nervo.;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C47;Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo;CR Tumores do Sistema Nervoso Central
M-95403;Melanotic MPNST;melanoma maligno da bainha do nervo.;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C490;Neoplasia maligna do tecido conjuntivo e tecidos moles da cabeça, face e pescoço;CR Sarcomas e Tumores Ósseos
M-95403;Melanotic MPNST;melanoma maligno da bainha neural;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C47;Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo;CR Tumores do Sistema Nervoso Central
M-95403;Melanotic MPNST;tumor maligno da bainha do nervo;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C47;Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo;CR Tumores do Sistema Nervoso Central
M-95403;Melanotic MPNST;Tumor maligno da bainha neural;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C47;Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo;CR Tumores do Sistema Nervoso Central
M-93630;Melanotic neuroectodermal tumour;tecido neural;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C72;Neoplasia maligna da medula espinhal, dos nervos cranianos e de outras partes do sistema nervoso central;CR Tumores do Sistema Nervoso Central
M-93630;Melanotic neuroectodermal tumour of infancy;tumores_neuroendocrinos;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C7;;
M-93630;Melanotic neuroectodermal tumour of infancy;ne;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;;;
M-93630;Melanotic neuroectodermal tumour of infancy;neoplasias_neuroendocrinas;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C753;Neoplasia maligna da glândula pineal;CR Tumores da Cabeça e Pescoço
M-93630;Melanotic neuroectodermal tumour of infancy;neoplasias_neuroendocrinas;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C758;Neoplasia maligna com comprometimento pluriglandular, sem outra especificação;CR Tumores da Cabeça e Pescoço
M-93630;Melanotic neuroectodermal tumour of infancy;neoplasias_neuroendocrinas;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C759;Neoplasia maligna de glândula endócrina, não especificada;CR Tumores da Cabeça e Pescoço
M-95601;Melanotic schwannoma;tecido neural;Não informado;Nenhum_CID_encontrado;RAG;INDET;C47;Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo;CR Tumores do Sistema Nervoso Central
M-87281;Meningeal melanocytoma;Tumores mesenquimatosos do pulmão.;Não informado;Nenhum_CID_encontrado;RAG;INDET;;;
M-87280;Meningeal melanocytosis;meninges;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C70;Neoplasia maligna das meninges;CR Tumores do Sistema Nervoso Central
M-87280;Meningeal melanocytosis;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;BENIGNO;C70;Neoplasia maligna das meninges;CR Tumores do Sistema Nervoso Central
M-87203;Meningeal melanoma;meninge;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C43;Melanoma maligno da pele;CR Tumores Cutâneos
M-87203;Meningeal melanoma;Tumores do sistema nervoso central;Não informado;Nenhum_CID_encontrado;REGRA;Tumores do Sistema Nervoso Central;C71;Neoplasia maligna do encéfalo;CR Tumores do Sistema Nervoso Central
M-87283;Meningeal melanomatosis;Meningioma;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C70;Neoplasia maligna das meninges;CR Tumores do Sistema Nervoso Central
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C43;Melanoma maligno da pele;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C431;Melanoma maligno da pálpebra, incluindo as comissuras palpebrais;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
M-87283;Meningeal melanomatosis;Melanoma meníngeo multifocal disseminado difuso metastático;Não informado;Nenhum_CID_encontrado;REGRA;Sarcomas e Tumores Ósseos;C439;Melanoma maligno de pele, não especificado;CR Tumores Cutâneos
